vn_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,num_running_pn_nodes,event_id,event_type,pn_available_resource,pn_node_available_resource,pn_edge_available_resource,vn_id,node_slots,edge_paths,vn_cost,vn_revenue,vn_rc_ratio,vn_time_cost,vn_time_revenue,vn_time_rc_ratio,result,info,place_result,route_result,early_rejection
351,41,20,14467,18979,5320373.704241852,6883088.421518832,16,685,1,41035,7553,33482,350,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
351,41,19,14467,18979,5320373.704241852,6883088.421518832,16,686,0,41035,7553,33482,348,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
352,41,19,14467,18979,5320373.704241852,6883088.421518832,16,687,1,41035,7553,33482,351,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
353,42,20,14548,19060,5347193.601147068,6909908.318424048,17,688,1,40954,7494,33460,352,"{0: 22, 1: 2}","{(0, 1): [22, 2]}",81,81,1.0,26819.89690521554,26819.89690521554,331.1098383359943,True,Success,True,True,False
353,42,20,14548,19060,5347193.601147068,6909908.318424048,17,689,0,40954,7494,33460,349,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
353,42,20,14548,19060,5347193.601147068,6909908.318424048,17,690,0,40954,7494,33460,333,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
354,42,20,14548,19060,5347193.601147068,6909908.318424048,17,691,1,40954,7494,33460,353,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
354,42,20,14548,19060,5347193.601147068,6909908.318424048,17,692,0,40954,7494,33460,345,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
354,42,20,14548,19060,5347193.601147068,6909908.318424048,17,693,0,40954,7494,33460,344,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
354,42,20,14548,19060,5347193.601147068,6909908.318424048,17,694,0,40954,7494,33460,346,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
355,42,20,14548,19060,5347193.601147068,6909908.318424048,17,695,1,40954,7494,33460,354,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
356,42,20,14548,19060,5347193.601147068,6909908.318424048,17,696,1,40954,7494,33460,355,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
356,42,20,14548,19060,5347193.601147068,6909908.318424048,17,697,0,40954,7494,33460,334,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
357,42,20,14548,19060,5347193.601147068,6909908.318424048,17,698,1,40954,7494,33460,356,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
358,42,20,14548,19060,5347193.601147068,6909908.318424048,17,699,1,40954,7494,33460,357,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
358,42,20,14548,19060,5347193.601147068,6909908.318424048,17,700,0,40954,7494,33460,356,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
358,42,19,14548,19060,5347193.601147068,6909908.318424048,17,701,0,41035,7553,33482,352,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
358,42,19,14548,19060,5347193.601147068,6909908.318424048,17,702,0,41035,7553,33482,339,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
358,42,19,14548,19060,5347193.601147068,6909908.318424048,17,703,0,41035,7553,33482,351,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
359,43,20,14996,19598,5710655.41921819,7346387.019589816,17,704,1,40497,7325,33172,358,"{4: 6, 3: 17, 0: 14, 5: 11, 2: 8, 1: 16}","{(0, 3): [14, 17], (0, 4): [14, 6], (1, 3): [16, 0, 11, 17], (2, 4): [8, 6], (3, 4): [17, 6], (4, 5): [6, 17, 11]}",538,448,0.8327137546468402,436478.70116576797,363461.81807112275,675.5795874927933,True,Success,True,True,False
360,43,20,14996,19598,5710655.41921819,7346387.019589816,17,705,1,40497,7325,33172,359,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
360,43,20,14996,19598,5710655.41921819,7346387.019589816,17,706,0,40497,7325,33172,330,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
361,43,20,14996,19598,5710655.41921819,7346387.019589816,17,707,1,40497,7325,33172,360,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
361,43,20,14996,19598,5710655.41921819,7346387.019589816,17,708,0,40497,7325,33172,354,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
361,43,20,14996,19598,5710655.41921819,7346387.019589816,17,709,0,40497,7325,33172,343,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
361,43,20,14996,19598,5710655.41921819,7346387.019589816,17,710,0,40497,7325,33172,359,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
361,43,20,14996,19598,5710655.41921819,7346387.019589816,17,711,0,40497,7325,33172,342,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
361,43,20,14996,19598,5710655.41921819,7346387.019589816,17,712,0,40497,7325,33172,324,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
361,43,20,14996,19598,5710655.41921819,7346387.019589816,17,713,0,40617,7400,33217,332,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
362,43,20,14996,19598,5710655.41921819,7346387.019589816,17,714,1,40617,7400,33217,361,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
363,43,20,14996,19598,5710655.41921819,7346387.019589816,17,715,1,40617,7400,33217,362,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
363,43,20,14996,19598,5710655.41921819,7346387.019589816,17,716,0,40617,7400,33217,353,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
364,43,20,14996,19598,5710655.41921819,7346387.019589816,17,717,1,40617,7400,33217,363,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
365,43,20,14996,19598,5710655.41921819,7346387.019589816,17,718,1,40617,7400,33217,364,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
365,43,20,14996,19598,5710655.41921819,7346387.019589816,17,719,0,40617,7400,33217,360,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
366,43,20,14996,19598,5710655.41921819,7346387.019589816,17,720,1,40617,7400,33217,365,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
367,43,20,14996,19598,5710655.41921819,7346387.019589816,17,721,1,40617,7400,33217,366,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
367,43,20,14996,19598,5710655.41921819,7346387.019589816,17,722,0,40617,7400,33217,355,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
367,43,20,14996,19598,5710655.41921819,7346387.019589816,17,723,0,40617,7400,33217,363,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
368,43,20,14996,19598,5710655.41921819,7346387.019589816,17,724,1,40617,7400,33217,367,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
369,43,20,14996,19598,5710655.41921819,7346387.019589816,17,725,1,40617,7400,33217,368,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
370,44,21,15484,20157,5725883.967144092,7363831.196414773,18,726,1,40058,7145,32913,369,"{0: 6, 6: 18, 1: 19, 2: 0, 5: 13, 4: 4, 3: 15}","{(0, 2): [6, 8, 16, 0], (0, 4): [6, 4], (0, 6): [6, 18], (1, 5): [19, 13], (1, 6): [19, 18], (2, 3): [0, 15], (5, 6): [13, 6, 18]}",559,488,0.8729874776386404,17444.17682495705,15228.54792590168,27.24248287281159,True,Success,True,True,False
371,44,21,15484,20157,5725883.967144092,7363831.196414773,18,727,1,40058,7145,32913,370,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
371,44,21,15484,20157,5725883.967144092,7363831.196414773,18,728,0,40058,7145,32913,347,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
371,44,21,15484,20157,5725883.967144092,7363831.196414773,18,729,0,40617,7400,33217,369,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
371,44,21,15484,20157,5725883.967144092,7363831.196414773,18,730,0,40617,7400,33217,350,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
372,44,21,15484,20157,5725883.967144092,7363831.196414773,18,731,1,40617,7400,33217,371,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
373,44,21,15484,20157,5725883.967144092,7363831.196414773,18,732,1,40617,7400,33217,372,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
374,44,21,15484,20157,5725883.967144092,7363831.196414773,18,733,1,40617,7400,33217,373,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
375,44,21,15484,20157,5725883.967144092,7363831.196414773,18,734,1,40617,7400,33217,374,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
375,44,21,15484,20157,5725883.967144092,7363831.196414773,18,735,0,40617,7400,33217,368,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
376,44,21,15484,20157,5725883.967144092,7363831.196414773,18,736,1,40617,7400,33217,375,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
376,44,21,15484,20157,5725883.967144092,7363831.196414773,18,737,0,40617,7400,33217,357,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
376,44,21,15484,20157,5725883.967144092,7363831.196414773,18,738,0,40617,7400,33217,362,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
376,44,21,15484,20157,5725883.967144092,7363831.196414773,18,739,0,40617,7400,33217,365,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
376,44,21,15484,20157,5725883.967144092,7363831.196414773,18,740,0,41155,7628,33527,358,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
376,44,21,15484,20157,5725883.967144092,7363831.196414773,18,741,0,41155,7628,33527,367,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
377,44,21,15484,20157,5725883.967144092,7363831.196414773,18,742,1,41155,7628,33527,376,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
378,44,21,15484,20157,5725883.967144092,7363831.196414773,18,743,1,41155,7628,33527,377,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
378,44,21,15484,20157,5725883.967144092,7363831.196414773,18,744,0,41155,7628,33527,370,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
378,44,21,15484,20157,5725883.967144092,7363831.196414773,18,745,0,41155,7628,33527,364,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
378,44,21,15484,20157,5725883.967144092,7363831.196414773,18,746,0,41155,7628,33527,375,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
379,44,21,15484,20157,5725883.967144092,7363831.196414773,18,747,1,41155,7628,33527,378,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
380,44,21,15484,20157,5725883.967144092,7363831.196414773,18,748,1,41155,7628,33527,379,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
381,44,21,15484,20157,5725883.967144092,7363831.196414773,18,749,1,41155,7628,33527,380,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
381,44,21,15484,20157,5725883.967144092,7363831.196414773,18,750,0,41155,7628,33527,371,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
382,45,22,15984,20680,5728462.034209588,7366527.854565281,18,751,1,40632,7387,33245,381,"{6: 6, 5: 18, 3: 11, 1: 17, 0: 8, 2: 0, 4: 19}","{(0, 5): [8, 18], (0, 6): [8, 6], (1, 2): [17, 11, 0], (1, 6): [17, 6], (2, 3): [0, 11], (3, 4): [11, 19], (5, 6): [18, 6]}",523,500,0.9560229445506692,2696.6581505085232,2578.0670654957203,4.929382534408643,True,Success,True,True,False
382,45,22,15984,20680,5728462.034209588,7366527.854565281,18,752,0,41155,7628,33527,381,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
382,45,22,15984,20680,5728462.034209588,7366527.854565281,18,753,0,41155,7628,33527,377,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
382,45,22,15984,20680,5728462.034209588,7366527.854565281,18,754,0,41155,7628,33527,378,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
383,46,23,16312,21061,5867429.721114807,7527950.686000918,18,755,1,40774,7457,33317,382,"{3: 6, 1: 57, 2: 14, 0: 8, 4: 0}","{(0, 2): [8, 6, 14], (0, 3): [8, 6], (1, 3): [57, 14, 6], (1, 4): [57, 0], (2, 3): [14, 6]}",381,328,0.8608923884514436,161422.8314356363,138967.68690521969,364.74458505307007,True,Success,True,True,False
384,46,23,16312,21061,5867429.721114807,7527950.686000918,18,756,1,40774,7457,33317,383,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
384,46,23,16312,21061,5867429.721114807,7527950.686000918,18,757,0,40774,7457,33317,320,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
384,46,23,16312,21061,5867429.721114807,7527950.686000918,18,758,0,40774,7457,33317,380,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
385,46,23,16312,21061,5867429.721114807,7527950.686000918,18,759,1,40774,7457,33317,384,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
386,46,23,16312,21061,5867429.721114807,7527950.686000918,18,760,1,40774,7457,33317,385,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
386,46,22,16312,21061,5867429.721114807,7527950.686000918,18,761,0,40774,7457,33317,361,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
387,46,22,16312,21061,5867429.721114807,7527950.686000918,18,762,1,40774,7457,33317,386,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
388,46,22,16312,21061,5867429.721114807,7527950.686000918,18,763,1,40774,7457,33317,387,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
388,46,22,16312,21061,5867429.721114807,7527950.686000918,18,764,0,40774,7457,33317,372,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
388,46,22,16312,21061,5867429.721114807,7527950.686000918,18,765,0,40774,7457,33317,384,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
388,46,22,16312,21061,5867429.721114807,7527950.686000918,18,766,0,40774,7457,33317,376,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
388,46,22,16312,21061,5867429.721114807,7527950.686000918,18,767,0,40774,7457,33317,379,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
388,46,22,16312,21061,5867429.721114807,7527950.686000918,18,768,0,40774,7457,33317,374,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
388,46,22,16312,21061,5867429.721114807,7527950.686000918,18,769,0,40774,7457,33317,373,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
389,46,22,16312,21061,5867429.721114807,7527950.686000918,18,770,1,40774,7457,33317,388,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
389,46,22,16312,21061,5867429.721114807,7527950.686000918,18,771,0,41155,7628,33527,382,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
390,46,22,16312,21061,5867429.721114807,7527950.686000918,18,772,1,41155,7628,33527,389,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
390,46,22,16312,21061,5867429.721114807,7527950.686000918,18,773,0,41155,7628,33527,389,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
390,46,22,16312,21061,5867429.721114807,7527950.686000918,18,774,0,41155,7628,33527,385,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
391,46,22,16312,21061,5867429.721114807,7527950.686000918,18,775,1,41155,7628,33527,390,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
392,46,22,16312,21061,5867429.721114807,7527950.686000918,18,776,1,41155,7628,33527,391,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
393,46,22,16312,21061,5867429.721114807,7527950.686000918,18,777,1,41155,7628,33527,392,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
393,46,22,16312,21061,5867429.721114807,7527950.686000918,18,778,0,41155,7628,33527,391,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
393,46,22,16312,21061,5867429.721114807,7527950.686000918,18,779,0,41155,7628,33527,392,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
394,46,22,16312,21061,5867429.721114807,7527950.686000918,18,780,1,41155,7628,33527,393,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
395,46,22,16312,21061,5867429.721114807,7527950.686000918,18,781,1,41155,7628,33527,394,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
395,46,22,16312,21061,5867429.721114807,7527950.686000918,18,782,0,41155,7628,33527,390,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
395,46,22,16312,21061,5867429.721114807,7527950.686000918,18,783,0,41155,7628,33527,393,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
396,46,22,16312,21061,5867429.721114807,7527950.686000918,18,784,1,41155,7628,33527,395,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
397,47,23,16647,21516,5938559.947374493,7624560.396293924,18,785,1,40700,7456,33244,396,"{2: 6, 4: 57, 3: 11, 0: 14, 1: 0}","{(0, 2): [14, 6], (0, 3): [14, 57, 11], (1, 4): [0, 57], (2, 3): [6, 14, 57, 11], (2, 4): [6, 14, 57]}",455,335,0.7362637362637363,96609.71029300641,71130.22625968604,156.33016760370558,True,Success,True,True,False
397,47,23,16647,21516,5938559.947374493,7624560.396293924,18,786,0,40700,7456,33244,386,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
397,47,23,16647,21516,5938559.947374493,7624560.396293924,18,787,0,40700,7456,33244,366,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
398,47,23,16647,21516,5938559.947374493,7624560.396293924,18,788,1,40700,7456,33244,397,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
398,47,23,16647,21516,5938559.947374493,7624560.396293924,18,789,0,41155,7628,33527,396,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
398,47,23,16647,21516,5938559.947374493,7624560.396293924,18,790,0,41155,7628,33527,383,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
398,47,22,16647,21516,5938559.947374493,7624560.396293924,18,791,0,41155,7628,33527,395,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
398,47,22,16647,21516,5938559.947374493,7624560.396293924,18,792,0,41155,7628,33527,394,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
398,47,22,16647,21516,5938559.947374493,7624560.396293924,18,793,0,41155,7628,33527,388,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
399,47,22,16647,21516,5938559.947374493,7624560.396293924,18,794,1,41155,7628,33527,398,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
400,47,22,16647,21516,5938559.947374493,7624560.396293924,18,795,1,41155,7628,33527,399,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
400,47,22,16647,21516,5938559.947374493,7624560.396293924,18,796,0,41155,7628,33527,387,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
401,47,22,16647,21516,5938559.947374493,7624560.396293924,18,797,1,41155,7628,33527,400,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
402,47,22,16647,21516,5938559.947374493,7624560.396293924,18,798,1,41155,7628,33527,401,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
403,48,23,17264,22338,6163115.838397624,7923725.61901842,18,799,1,40333,7434,32899,402,"{0: 6, 2: 17, 4: 11, 3: 18, 5: 20, 6: 8, 1: 0}","{(0, 1): [6, 8, 16, 0], (0, 2): [6, 17], (0, 3): [6, 18], (0, 4): [6, 17, 11], (0, 6): [6, 8], (1, 4): [0, 11], (2, 3): [17, 18], (2, 4): [17, 11], (2, 5): [17, 20], (3, 4): [18, 11], (3, 5): [18, 11, 20], (4, 6): [11, 18, 8], (5, 6): [20, 17, 18, 8]}",822,617,0.7506082725060828,299165.2227244956,224555.89102313112,273.18234917655855,True,Success,True,True,False
404,48,23,17264,22338,6163115.838397624,7923725.61901842,18,800,1,40333,7434,32899,403,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
405,48,23,17264,22338,6163115.838397624,7923725.61901842,18,801,1,40333,7434,32899,404,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
406,48,23,17264,22338,6163115.838397624,7923725.61901842,18,802,1,40333,7434,32899,405,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
407,48,23,17264,22338,6163115.838397624,7923725.61901842,18,803,1,40333,7434,32899,406,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
408,48,23,17264,22338,6163115.838397624,7923725.61901842,18,804,1,40333,7434,32899,407,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
409,48,23,17264,22338,6163115.838397624,7923725.61901842,18,805,1,40333,7434,32899,408,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
409,48,23,17264,22338,6163115.838397624,7923725.61901842,18,806,0,40333,7434,32899,406,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
409,48,22,17264,22338,6163115.838397624,7923725.61901842,18,807,0,41155,7628,33527,402,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
410,48,22,17264,22338,6163115.838397624,7923725.61901842,18,808,1,41155,7628,33527,409,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
411,48,22,17264,22338,6163115.838397624,7923725.61901842,18,809,1,41155,7628,33527,410,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
411,48,22,17264,22338,6163115.838397624,7923725.61901842,18,810,0,41155,7628,33527,401,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
411,48,22,17264,22338,6163115.838397624,7923725.61901842,18,811,0,41155,7628,33527,404,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
411,48,22,17264,22338,6163115.838397624,7923725.61901842,18,812,0,41155,7628,33527,410,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
411,48,22,17264,22338,6163115.838397624,7923725.61901842,18,813,0,41155,7628,33527,405,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
411,48,22,17264,22338,6163115.838397624,7923725.61901842,18,814,0,41155,7628,33527,397,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
412,48,22,17264,22338,6163115.838397624,7923725.61901842,18,815,1,41155,7628,33527,411,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
412,48,22,17264,22338,6163115.838397624,7923725.61901842,18,816,0,41155,7628,33527,398,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
413,49,23,17359,22433,6285114.436492163,8045724.217112958,18,817,1,41060,7577,33483,412,"{1: 2, 0: 22}","{(0, 1): [22, 2]}",95,95,1.0,121998.5980945387,121998.5980945387,1284.1957694161968,True,Success,True,True,False
414,49,23,17359,22433,6285114.436492163,8045724.217112958,18,818,1,41060,7577,33483,413,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
414,49,23,17359,22433,6285114.436492163,8045724.217112958,18,819,0,41060,7577,33483,409,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
415,49,23,17359,22433,6285114.436492163,8045724.217112958,18,820,1,41060,7577,33483,414,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
416,49,23,17359,22433,6285114.436492163,8045724.217112958,18,821,1,41060,7577,33483,415,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
417,50,24,17901,23143,6637737.605822241,8507647.557010293,18,822,1,40350,7312,33038,416,"{2: 6, 4: 17, 5: 11, 6: 18, 1: 20, 3: 8, 0: 0}","{(0, 2): [0, 11, 17, 6], (1, 2): [20, 17, 6], (1, 5): [20, 11], (2, 4): [6, 14, 17], (2, 5): [6, 18, 11], (2, 6): [6, 18], (3, 4): [8, 6, 17], (4, 5): [17, 11], (4, 6): [17, 18]}",710,542,0.7633802816901408,461923.339897335,352623.16933007824,496.6523511691243,True,Success,True,True,False
418,50,24,17901,23143,6637737.605822241,8507647.557010293,18,823,1,40350,7312,33038,417,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
419,50,24,17901,23143,6637737.605822241,8507647.557010293,18,824,1,40350,7312,33038,418,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
419,50,24,17901,23143,6637737.605822241,8507647.557010293,18,825,0,40350,7312,33038,400,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
419,50,24,17901,23143,6637737.605822241,8507647.557010293,18,826,0,40350,7312,33038,413,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
419,50,24,17901,23143,6637737.605822241,8507647.557010293,18,827,0,40350,7312,33038,414,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
419,50,24,17901,23143,6637737.605822241,8507647.557010293,18,828,0,40350,7312,33038,415,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
420,50,24,17901,23143,6637737.605822241,8507647.557010293,18,829,1,40350,7312,33038,419,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
421,50,24,17901,23143,6637737.605822241,8507647.557010293,18,830,1,40350,7312,33038,420,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
421,50,24,17901,23143,6637737.605822241,8507647.557010293,18,831,0,40350,7312,33038,417,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
422,50,24,17901,23143,6637737.605822241,8507647.557010293,18,832,1,40350,7312,33038,421,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
423,50,24,17901,23143,6637737.605822241,8507647.557010293,18,833,1,40350,7312,33038,422,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
424,50,24,17901,23143,6637737.605822241,8507647.557010293,18,834,1,40350,7312,33038,423,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
425,50,24,17901,23143,6637737.605822241,8507647.557010293,18,835,1,40350,7312,33038,424,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
425,50,24,17901,23143,6637737.605822241,8507647.557010293,18,836,0,40350,7312,33038,408,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
426,50,24,17901,23143,6637737.605822241,8507647.557010293,18,837,1,40350,7312,33038,425,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
426,50,24,17901,23143,6637737.605822241,8507647.557010293,18,838,0,40350,7312,33038,422,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
426,50,24,17901,23143,6637737.605822241,8507647.557010293,18,839,0,40350,7312,33038,403,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
427,50,24,17901,23143,6637737.605822241,8507647.557010293,18,840,1,40350,7312,33038,426,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
427,50,24,17901,23143,6637737.605822241,8507647.557010293,18,841,0,40350,7312,33038,426,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
