vn_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,num_running_pn_nodes,event_id,event_type,pn_available_resource,pn_node_available_resource,pn_edge_available_resource,vn_id,node_slots,edge_paths,vn_cost,vn_revenue,vn_rc_ratio,vn_time_cost,vn_time_revenue,vn_time_rc_ratio,result,info,place_result,route_result,early_rejection
254,108,47,59595,107051,23259408.86611524,41979912.07079479,28,503,1,40230,7344,32886,253,"{2: 57, 1: 0, 0: 11}","{(0, 1): [11, 0], (0, 2): [11, 57], (1, 2): [0, 57]}",218,218,1.0,117996.73656057374,117996.73656057374,541.2694337640997,True,Success,True,True,False
255,109,48,60515,108566,23845964.402357575,42945816.0244982,28,504,1,38715,7010,31705,254,"{2: 6, 4: 20, 3: 23, 6: 18, 1: 16, 0: 19, 8: 17, 5: 21, 7: 13}","{(0, 3): [19, 99, 23], (0, 4): [19, 11, 20], (0, 5): [19, 11, 20, 21], (0, 7): [19, 13], (1, 2): [16, 8, 6], (1, 3): [16, 45, 23], (1, 4): [16, 61, 20], (1, 6): [16, 61, 18], (2, 3): [6, 68, 23], (2, 5): [6, 97, 21], (2, 6): [6, 18], (2, 7): [6, 13], (2, 8): [6, 17], (3, 8): [23, 3, 20, 17], (4, 5): [20, 55, 34, 21], (4, 6): [20, 17, 18], (4, 7): [20, 37, 60, 13], (6, 8): [18, 6, 17]}",1515,920,0.6072607260726073,965903.9537034115,586555.5362423357,387.16537045698726,True,Success,True,True,False
255,109,48,60515,108566,23845964.402357575,42945816.0244982,28,505,0,39422,7180,32242,252,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
255,109,48,60515,108566,23845964.402357575,42945816.0244982,28,506,0,39422,7180,32242,245,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
256,110,49,61217,109776,23923450.19455731,43079374.156352445,28,507,1,38212,6909,31303,255,"{6: 6, 2: 8, 4: 14, 5: 3, 1: 1, 0: 11, 3: 15}","{(0, 2): [11, 18, 8], (0, 6): [11, 51, 6], (1, 2): [1, 34, 71, 8], (1, 4): [1, 63, 14], (1, 5): [1, 37, 3], (1, 6): [1, 34, 61, 6], (2, 3): [8, 16, 0, 15], (2, 4): [8, 6, 14], (2, 5): [8, 81, 3], (2, 6): [8, 50, 6], (3, 6): [15, 37, 27, 6], (4, 5): [14, 74, 3], (4, 6): [14, 6], (5, 6): [3, 95, 6]}",1210,702,0.5801652892561984,133558.13185424282,77485.79219973426,64.03784479316882,True,Success,True,True,False
257,111,50,62452,112414,23987238.17884705,43215627.35680291,28,508,1,35574,6583,28991,256,"{0: 20, 8: 24, 6: 23, 5: 21, 2: 8, 7: 22, 3: 13, 4: 3, 1: 9}","{(0, 1): [20, 86, 9], (0, 2): [20, 99, 8], (0, 4): [20, 3], (0, 5): [20, 63, 57, 21], (0, 6): [20, 47, 23], (0, 7): [20, 55, 57, 22], (0, 8): [20, 47, 24], (1, 5): [9, 48, 31, 21], (1, 6): [9, 28, 69, 23], (1, 8): [9, 52, 30, 24], (2, 3): [8, 29, 13], (2, 4): [8, 81, 3], (2, 6): [8, 36, 80, 23], (2, 7): [8, 64, 22], (3, 4): [13, 6, 95, 3], (3, 5): [13, 29, 31, 21], (3, 7): [13, 19, 35, 22], (3, 8): [13, 94, 47, 24], (4, 6): [3, 23], (4, 8): [3, 23, 85, 24], (5, 6): [21, 38, 10, 23], (5, 7): [21, 57, 22], (5, 8): [21, 72, 79, 24], (6, 7): [23, 10, 64, 22], (6, 8): [23, 85, 24], (7, 8): [22, 53, 49, 12, 24]}",2638,1235,0.4681576952236543,136253.20045046828,63787.98428973781,24.180433771697427,True,Success,True,True,False
257,111,50,62452,112414,23987238.17884705,43215627.35680291,28,509,0,38212,6909,31303,256,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
258,111,50,62452,112414,23987238.17884705,43215627.35680291,28,510,1,38212,6909,31303,257,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
259,112,51,62978,113234,23987913.712544166,43216680.470171034,28,511,1,37392,6693,30699,258,"{0: 20, 4: 3, 6: 8, 2: 19, 5: 2, 1: 13, 3: 17}","{(0, 2): [20, 99, 19], (0, 3): [20, 17], (0, 4): [20, 3], (0, 5): [20, 61, 2], (0, 6): [20, 99, 8], (1, 2): [13, 19], (2, 4): [19, 81, 3], (4, 6): [3, 74, 56, 8], (5, 6): [2, 22, 64, 8]}",820,526,0.6414634146341464,1053.1133681268252,675.5336971155,0.8238215818481708,True,Success,True,True,False
259,112,51,62978,113234,23987913.712544166,43216680.470171034,28,512,0,38212,6909,31303,258,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
260,113,52,63261,113860,24036962.00997386,43325175.99734768,28,513,1,37586,6784,30802,259,"{3: 9, 0: 1, 2: 8, 1: 11}","{(0, 2): [1, 37, 60, 8], (0, 3): [1, 72, 48, 9], (1, 3): [11, 0, 78, 86, 9], (2, 3): [8, 64, 28, 9]}",626,283,0.4520766773162939,108495.52717664545,49048.297429697544,78.35191282699289,True,Success,True,True,False
260,113,52,63261,113860,24036962.00997386,43325175.99734768,28,514,0,38796,7055,31741,255,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
261,114,53,63539,114348,24168485.437078767,43556051.65356061,28,515,1,38308,6919,31389,260,"{1: 6, 3: 2, 0: 1, 2: 8}","{(0, 1): [1, 34, 61, 6], (0, 3): [1, 34, 61, 2], (1, 2): [6, 8], (1, 3): [6, 55, 32, 2], (2, 3): [8, 81, 2]}",488,278,0.569672131147541,230875.65621292958,131523.4271049066,269.51521947726764,True,Success,True,True,False
262,114,53,63539,114348,24168485.437078767,43556051.65356061,28,516,1,38308,6919,31389,261,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
262,114,53,63539,114348,24168485.437078767,43556051.65356061,28,517,0,38308,6919,31389,261,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
263,114,53,63539,114348,24168485.437078767,43556051.65356061,28,518,1,38308,6919,31389,262,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
263,114,52,63539,114348,24168485.437078767,43556051.65356061,28,519,0,38934,7044,31890,259,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
263,114,52,63539,114348,24168485.437078767,43556051.65356061,28,520,0,38934,7044,31890,262,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
264,114,52,63539,114348,24168485.437078767,43556051.65356061,28,521,1,38934,7044,31890,263,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
265,115,53,64354,115924,24819532.67564398,44815009.25844254,28,522,1,37358,6778,30580,264,"{7: 20, 6: 14, 2: 8, 3: 23, 0: 11, 4: 21, 1: 22, 5: 19}","{(0, 2): [11, 18, 8], (0, 3): [11, 96, 23], (0, 7): [11, 51, 20], (1, 3): [22, 53, 69, 23], (1, 4): [22, 57, 21], (1, 7): [22, 35, 68, 20], (2, 4): [8, 71, 21], (2, 6): [8, 16, 86, 14], (2, 7): [8, 99, 20], (3, 6): [23, 3, 74, 14], (3, 7): [23, 3, 20], (4, 6): [21, 57, 14], (5, 6): [19, 13, 6, 14], (5, 7): [19, 18, 59, 20], (6, 7): [14, 63, 20]}",1576,815,0.5171319796954315,1258957.6048819346,651047.2385652136,413.1010396987396,True,Success,True,True,False
265,115,53,64354,115924,24819532.67564398,44815009.25844254,28,523,0,37358,6778,30580,257,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
266,115,53,64354,115924,24819532.67564398,44815009.25844254,28,524,1,37358,6778,30580,265,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
267,115,53,64354,115924,24819532.67564398,44815009.25844254,28,525,1,37358,6778,30580,266,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
267,115,53,64354,115924,24819532.67564398,44815009.25844254,28,526,0,37576,6892,30684,253,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
268,116,54,65022,117323,24878685.54536771,44938893.786501676,28,527,1,36177,6684,29493,267,"{5: 12, 1: 20, 4: 15, 2: 11, 6: 17, 0: 1, 3: 13}","{(0, 1): [1, 37, 20], (0, 2): [1, 63, 57, 11], (0, 5): [1, 49, 12], (1, 2): [20, 61, 18, 11], (1, 4): [20, 37, 15], (1, 5): [20, 47, 24, 12], (1, 6): [20, 17], (2, 5): [11, 0, 16, 31, 12], (2, 6): [11, 17], (3, 4): [13, 29, 54, 15], (3, 5): [13, 6, 68, 12], (4, 5): [15, 49, 63, 12], (4, 6): [15, 54, 60, 17]}",1399,668,0.47748391708363114,123884.52805913228,59152.8697237315,42.28225141081594,True,Success,True,True,False
268,116,53,65022,117323,24878685.54536771,44938893.786501676,28,528,0,37692,7018,30674,254,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
269,116,53,65022,117323,24878685.54536771,44938893.786501676,28,529,1,37692,7018,30674,268,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
270,117,54,65766,118500,24884194.22875115,44947608.46438112,28,530,1,36515,6733,29782,269,"{4: 6, 6: 18, 3: 16, 1: 23, 2: 19, 7: 17, 0: 0, 5: 13}","{(0, 2): [0, 40, 35, 19], (0, 3): [0, 78, 86, 16], (1, 3): [23, 45, 16], (1, 4): [23, 68, 6], (1, 7): [23, 3, 20, 17], (2, 4): [19, 13, 6], (2, 6): [19, 90, 18], (3, 4): [16, 8, 6], (3, 6): [16, 61, 18], (4, 5): [6, 13], (4, 6): [6, 18], (4, 7): [6, 17], (6, 7): [18, 17]}",1177,744,0.6321155480033984,8714.677879446308,5508.683383439297,4.680274752284874,True,Success,True,True,False
270,117,54,65766,118500,24884194.22875115,44947608.46438112,28,531,0,37692,7018,30674,269,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
270,117,53,65766,118500,24884194.22875115,44947608.46438112,28,532,0,38180,7154,31026,260,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
270,117,53,65766,118500,24884194.22875115,44947608.46438112,28,533,0,39579,7362,32217,267,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
271,118,54,66114,119108,25396184.52703539,45842120.24988922,28,534,1,38971,7185,31786,270,"{4: 20, 2: 13, 0: 8, 1: 23, 3: 12}","{(0, 2): [8, 6, 13], (0, 4): [8, 6, 17, 20], (1, 4): [23, 3, 20], (2, 4): [13, 6, 55, 20], (3, 4): [12, 63, 20]}",608,348,0.5723684210526315,894511.7855080973,511990.29828423983,842.0893063885524,True,Success,True,True,False
271,118,54,66114,119108,25396184.52703539,45842120.24988922,28,535,0,38971,7185,31786,265,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
271,118,54,66114,119108,25396184.52703539,45842120.24988922,28,536,0,38971,7185,31786,266,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
272,119,55,66593,119986,25615306.64509256,46243767.890085876,28,537,1,38093,6993,31100,271,"{4: 16, 3: 17, 2: 0, 0: 11, 1: 1, 5: 15}","{(0, 3): [11, 17], (0, 4): [11, 0, 16], (1, 3): [1, 37, 60, 17], (1, 4): [1, 34, 61, 16], (2, 3): [0, 57, 11, 17], (2, 4): [0, 40, 35, 16], (2, 5): [0, 15], (3, 4): [17, 6, 61, 16], (4, 5): [16, 44, 54, 15]}",878,479,0.5455580865603644,401647.6401966573,219122.11805717406,249.5696105434784,True,Success,True,True,False
273,120,56,67009,120686,25935812.05713243,46783079.88149912,28,538,1,37393,6770,30623,272,"{3: 1, 2: 8, 4: 12, 5: 2, 1: 15, 0: 0}","{(0, 4): [0, 15, 49, 12], (1, 3): [15, 37, 1], (2, 3): [8, 36, 63, 1], (2, 4): [8, 64, 12], (2, 5): [8, 81, 2], (3, 5): [1, 34, 61, 2]}",700,416,0.5942857142857143,539311.9914132425,320505.4120398699,457.8648743426712,True,Success,True,True,False
274,120,56,67009,120686,25935812.05713243,46783079.88149912,28,539,1,37393,6770,30623,273,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
275,120,56,67009,120686,25935812.05713243,46783079.88149912,28,540,1,37393,6770,30623,274,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
276,120,56,67009,120686,25935812.05713243,46783079.88149912,28,541,1,37393,6770,30623,275,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
277,120,56,67009,120686,25935812.05713243,46783079.88149912,28,542,1,37393,6770,30623,276,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
278,120,56,67009,120686,25935812.05713243,46783079.88149912,28,543,1,37393,6770,30623,277,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
279,120,56,67009,120686,25935812.05713243,46783079.88149912,28,544,1,37393,6770,30623,278,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
279,120,56,67009,120686,25935812.05713243,46783079.88149912,28,545,0,37393,6770,30623,276,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
279,120,56,67009,120686,25935812.05713243,46783079.88149912,28,546,0,37393,6770,30623,268,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
280,120,56,67009,120686,25935812.05713243,46783079.88149912,28,547,1,37393,6770,30623,279,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
280,120,56,67009,120686,25935812.05713243,46783079.88149912,28,548,0,37393,6770,30623,263,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
280,120,56,67009,120686,25935812.05713243,46783079.88149912,28,549,0,38969,7036,31933,264,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
280,120,56,67009,120686,25935812.05713243,46783079.88149912,28,550,0,39847,7228,32619,271,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
281,121,57,67299,121281,26007415.228944384,46929989.837458126,28,551,1,39252,7104,32148,280,"{0: 11, 3: 9, 2: 15, 1: 8}","{(0, 1): [11, 18, 8], (0, 2): [11, 0, 15], (0, 3): [11, 20, 86, 9], (1, 3): [8, 16, 52, 9], (2, 3): [15, 54, 25, 48, 9]}",595,290,0.48739495798319327,146909.95595900764,71603.1718119533,120.34146523017363,True,Success,True,True,False
282,121,57,67299,121281,26007415.228944384,46929989.837458126,28,552,1,39252,7104,32148,281,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
282,121,57,67299,121281,26007415.228944384,46929989.837458126,28,553,0,39252,7104,32148,273,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
282,121,57,67299,121281,26007415.228944384,46929989.837458126,28,554,0,39252,7104,32148,277,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
282,121,57,67299,121281,26007415.228944384,46929989.837458126,28,555,0,39252,7104,32148,275,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
282,121,57,67299,121281,26007415.228944384,46929989.837458126,28,556,0,39847,7228,32619,280,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
283,122,58,67719,121908,26313224.08867418,47386518.77805475,28,557,1,39220,7029,32191,282,"{0: 6, 2: 16, 1: 11, 5: 14, 4: 17, 3: 9}","{(0, 2): [6, 61, 16], (0, 3): [6, 14, 86, 9], (0, 4): [6, 17], (1, 2): [11, 0, 16], (1, 4): [11, 17], (1, 5): [11, 17, 14], (2, 5): [16, 86, 14]}",627,420,0.6698564593301436,456528.94059662725,305808.85972979816,487.73342859616935,True,Success,True,True,False
283,122,57,67719,121908,26313224.08867418,47386518.77805475,28,558,0,39920,7252,32668,272,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
284,123,58,68330,122821,26696922.2808275,47959868.12246716,28,559,1,39007,6988,32019,283,"{6: 18, 5: 20, 2: 6, 7: 23, 3: 8, 0: 19, 1: 21, 4: 11}","{(0, 1): [19, 11, 20, 21], (0, 5): [19, 11, 20], (1, 2): [21, 97, 6], (2, 5): [6, 51, 20], (2, 7): [6, 68, 23], (3, 5): [8, 99, 20], (3, 6): [8, 18], (4, 6): [11, 18], (5, 6): [20, 17, 18], (6, 7): [18, 10, 23]}",913,611,0.6692223439211391,573349.3444124094,383698.19215332106,420.26088954361563,True,Success,True,True,False
285,123,58,68330,122821,26696922.2808275,47959868.12246716,28,560,1,39007,6988,32019,284,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
286,124,59,68920,124057,26907227.861260753,48400440.490968004,28,561,1,37771,6742,31029,285,"{5: 5, 2: 19, 1: 4, 4: 15, 0: 12, 3: 2, 6: 9}","{(0, 1): [12, 24, 47, 4], (0, 2): [12, 31, 35, 19], (0, 5): [12, 68, 5], (1, 3): [4, 77, 32, 2], (1, 5): [4, 85, 5], (1, 6): [4, 85, 86, 9], (2, 4): [19, 13, 29, 54, 15], (2, 5): [19, 99, 5], (3, 5): [2, 22, 53, 5], (4, 5): [15, 37, 74, 5], (4, 6): [15, 49, 59, 28, 9]}",1236,590,0.4773462783171521,440572.36850084603,210305.58043325174,170.15014598159527,True,Success,True,True,False
287,124,59,68920,124057,26907227.861260753,48400440.490968004,28,562,1,37771,6742,31029,286,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
288,124,59,68920,124057,26907227.861260753,48400440.490968004,28,563,1,37771,6742,31029,287,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
288,124,58,68920,124057,26907227.861260753,48400440.490968004,28,564,0,37771,6742,31029,284,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
289,124,58,68920,124057,26907227.861260753,48400440.490968004,28,565,1,37771,6742,31029,288,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
289,124,58,68920,124057,26907227.861260753,48400440.490968004,28,566,0,37771,6742,31029,288,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
289,124,58,68920,124057,26907227.861260753,48400440.490968004,28,567,0,37771,6742,31029,274,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
289,124,57,68920,124057,26907227.861260753,48400440.490968004,28,568,0,37771,6742,31029,287,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
290,124,57,68920,124057,26907227.861260753,48400440.490968004,28,569,1,37771,6742,31029,289,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
291,124,57,68920,124057,26907227.861260753,48400440.490968004,28,570,1,37771,6742,31029,290,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
291,124,57,68920,124057,26907227.861260753,48400440.490968004,28,571,0,37771,6742,31029,281,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
292,124,57,68920,124057,26907227.861260753,48400440.490968004,28,572,1,37771,6742,31029,291,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
292,124,57,68920,124057,26907227.861260753,48400440.490968004,28,573,0,39007,6988,32019,285,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
293,125,58,69589,125362,28152436.898914374,50829435.69894704,28,574,1,37702,6763,30939,292,"{4: 19, 6: 20, 2: 0, 3: 4, 1: 15, 5: 14, 0: 12}","{(0, 3): [12, 24, 47, 4], (0, 6): [12, 63, 20], (1, 2): [15, 0], (1, 3): [15, 84, 47, 4], (1, 4): [15, 0, 11, 18, 19], (1, 6): [15, 37, 20], (2, 3): [0, 57, 85, 4], (2, 4): [0, 40, 35, 19], (2, 5): [0, 57, 14], (2, 6): [0, 78, 20], (3, 4): [4, 98, 19], (4, 5): [19, 18, 6, 14], (4, 6): [19, 99, 20], (5, 6): [14, 74, 20]}",1305,669,0.5126436781609195,2428995.207979035,1245209.0376536204,954.1831706158009,True,Success,True,True,False
293,125,58,69589,125362,28152436.898914374,50829435.69894704,28,575,0,37702,6763,30939,246,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
294,126,59,69816,125734,28161217.363602318,50843824.83050614,28,576,1,37330,6620,30710,293,"{0: 2, 3: 9, 2: 4, 1: 0}","{(0, 2): [2, 32, 77, 4], (0, 3): [2, 48, 9], (1, 3): [0, 16, 52, 9]}",372,227,0.6102150537634409,14389.13155909743,8780.464687943862,23.60339969877382,True,Success,True,True,False
295,126,59,69816,125734,28161217.363602318,50843824.83050614,28,577,1,37330,6620,30710,294,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
295,126,59,69816,125734,28161217.363602318,50843824.83050614,28,578,0,37330,6620,30710,279,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
295,126,59,69816,125734,28161217.363602318,50843824.83050614,28,579,0,37702,6763,30939,293,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
296,127,60,70505,127174,28182048.96561612,50887362.576369524,28,580,1,36262,6496,29766,295,"{2: 7, 7: 1, 5: 22, 1: 21, 6: 13, 0: 2, 3: 9, 4: 17, 8: 4}","{(0, 2): [2, 32, 16, 7], (0, 7): [2, 48, 72, 1], (1, 2): [21, 31, 16, 7], (1, 3): [21, 31, 48, 9], (1, 8): [21, 20, 77, 4], (2, 3): [7, 67, 28, 9], (2, 5): [7, 91, 35, 22], (2, 6): [7, 13], (2, 7): [7, 73, 34, 1], (4, 6): [17, 29, 13], (4, 7): [17, 36, 63, 1], (5, 6): [22, 35, 19, 13], (5, 7): [22, 53, 49, 1]}",1440,689,0.47847222222222224,43537.74586338798,20831.60201380161,14.46639028736223,True,Success,True,True,False
296,127,60,70505,127174,28182048.96561612,50887362.576369524,28,581,0,36262,6496,29766,289,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
296,127,60,70505,127174,28182048.96561612,50887362.576369524,28,582,0,37702,6763,30939,295,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
296,127,60,70505,127174,28182048.96561612,50887362.576369524,28,583,0,38310,6940,31370,270,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
297,128,61,71108,128384,28307700.634359527,51139499.42409676,28,584,1,37100,6716,30384,296,"{0: 8, 4: 1, 5: 12, 2: 2, 1: 9, 3: 4}","{(0, 2): [8, 81, 2], (0, 3): [8, 6, 4], (0, 4): [8, 36, 63, 1], (0, 5): [8, 64, 12], (1, 2): [9, 48, 2], (1, 4): [9, 48, 72, 1], (1, 5): [9, 28, 68, 12], (2, 3): [2, 32, 77, 4], (2, 5): [2, 22, 64, 12], (3, 4): [4, 6, 27, 37, 1], (4, 5): [1, 49, 12]}",1210,603,0.4983471074380165,252136.84772723934,125651.66874340936,103.84435433339615,True,Success,True,True,False
297,128,61,71108,128384,28307700.634359527,51139499.42409676,28,585,0,38013,6980,31033,283,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
297,128,61,71108,128384,28307700.634359527,51139499.42409676,28,586,0,38013,6980,31033,278,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
297,128,61,71108,128384,28307700.634359527,51139499.42409676,28,587,0,38013,6980,31033,290,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
297,128,61,71108,128384,28307700.634359527,51139499.42409676,28,588,0,38640,7179,31461,282,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
298,129,62,71218,128629,28353574.40335226,51241672.81867149,28,589,1,38395,7114,31281,297,"{1: 1, 0: 0}","{(0, 1): [0, 16, 45, 37, 1]}",245,110,0.4489795918367347,102173.39457472751,45873.768992734804,187.23987343973388,True,Success,True,True,False
298,129,62,71218,128629,28353574.40335226,51241672.81867149,28,590,0,39605,7338,32267,296,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
298,129,62,71218,128629,28353574.40335226,51241672.81867149,28,591,0,39605,7338,32267,291,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
299,130,63,71400,128894,28466047.13918011,51405438.06589335,28,592,1,39340,7239,32101,298,"{2: 8, 1: 2, 0: 14}","{(0, 2): [14, 6, 8], (1, 2): [2, 81, 8]}",265,182,0.6867924528301886,163765.24722186557,112472.7358278473,424.42541821829167,True,Success,True,True,False
300,131,64,71696,129493,28569029.153855707,51613837.48072674,28,593,1,38741,7129,31612,299,"{2: 3, 1: 11, 0: 8, 3: 1}","{(0, 1): [8, 18, 11], (0, 2): [8, 50, 74, 3], (1, 2): [11, 20, 3], (1, 3): [11, 20, 37, 1], (2, 3): [3, 95, 72, 1]}",599,296,0.4941569282136895,208399.41483339135,102982.01467559906,171.92322984240243,True,Success,True,True,False
301,132,65,72321,130551,28658849.58507958,51765885.50670251,28,594,1,37683,6876,30807,300,"{3: 23, 2: 18, 0: 16, 1: 17, 6: 13, 7: 11, 4: 19, 5: 22}","{(0, 2): [16, 61, 18], (0, 3): [16, 45, 23], (0, 7): [16, 35, 19, 11], (1, 2): [17, 18], (1, 4): [17, 36, 19], (1, 5): [17, 5, 53, 22], (2, 5): [18, 64, 22], (2, 6): [18, 6, 13], (3, 4): [23, 3, 81, 19], (3, 6): [23, 65, 13], (3, 7): [23, 96, 11], (6, 7): [13, 19, 11]}",1058,625,0.5907372400756143,152048.02597577355,89820.43122387379,84.89643782974838,True,Success,True,True,False
301,132,65,72321,130551,28658849.58507958,51765885.50670251,28,595,0,37683,6876,30807,286,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
302,132,65,72321,130551,28658849.58507958,51765885.50670251,28,596,1,37683,6876,30807,301,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
303,132,65,72321,130551,28658849.58507958,51765885.50670251,28,597,1,37683,6876,30807,302,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
303,132,65,72321,130551,28658849.58507958,51765885.50670251,28,598,0,38741,7129,31612,300,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
304,132,65,72321,130551,28658849.58507958,51765885.50670251,28,599,1,38741,7129,31612,303,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
305,132,65,72321,130551,28658849.58507958,51765885.50670251,28,600,1,38741,7129,31612,304,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
306,132,65,72321,130551,28658849.58507958,51765885.50670251,28,601,1,38741,7129,31612,305,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
306,132,65,72321,130551,28658849.58507958,51765885.50670251,28,602,0,38741,7129,31612,301,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
307,132,65,72321,130551,28658849.58507958,51765885.50670251,28,603,1,38741,7129,31612,306,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
307,132,65,72321,130551,28658849.58507958,51765885.50670251,28,604,0,38986,7194,31792,297,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
308,133,66,72922,131361,28716864.340537895,51844075.1105648,28,605,1,38176,6919,31257,307,"{1: 6, 4: 18, 3: 16, 0: 17, 6: 13, 2: 11, 5: 3}","{(0, 1): [17, 6], (0, 4): [17, 18], (0, 6): [17, 6, 13], (1, 2): [6, 17, 11], (1, 3): [6, 61, 16], (1, 4): [6, 18], (1, 5): [6, 95, 3], (2, 4): [11, 18], (2, 6): [11, 19, 13], (3, 4): [16, 61, 18], (3, 6): [16, 7, 13]}",810,601,0.7419753086419754,78189.60386228633,58014.75545831369,71.62315488680703,True,Success,True,True,False
308,133,66,72922,131361,28716864.340537895,51844075.1105648,28,606,0,38775,7029,31746,299,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
309,134,67,73159,131763,28723596.111535877,51855493.557574034,28,607,1,38373,6885,31488,308,"{0: 3, 3: 8, 2: 4, 1: 0}","{(0, 2): [3, 20, 77, 4], (0, 3): [3, 20, 99, 8], (1, 3): [0, 16, 8]}",402,237,0.5895522388059702,11418.447009234056,6731.770997981273,16.745698999953415,True,Success,True,True,False
