time/fps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/iterations,train/learning_rate,train/value_loss,train/approx_kl,train/clip_range,train/explained_variance,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss,train/n_updates,train/loss
62,892.65,14370,121.52892777999999,899072,439,0.0003,1.190406432747841,0.006049889,0.2,0.7157618403434753,-0.8474047504365444,0.06005859375,-0.006778951676096767,4380,0.6803673505783081
62,892.83,14402,121.53699019000001,901120,440,0.0003,1.0569787606596948,0.005593855,0.2,0.7018000483512878,-0.8190158531069756,0.03798828125,-0.005041095614433289,4390,0.33887407183647156
62,892.74,14433,121.5617865,903168,441,0.0003,0.9231927640736103,0.007068546,0.2,0.7110541462898254,-0.8508454866707325,0.04912109375,-0.007391458220081404,4400,0.3869621157646179
62,892.98,14464,121.57490298,905216,442,0.0003,1.2504594415426253,0.008922959,0.2,0.7486231923103333,-0.8587862394750119,0.047265625,-0.003765438869595528,4410,0.5520639419555664
62,892.89,14497,121.61245477000003,907264,443,0.0003,1.091349371522665,0.0063854097,0.2,0.6901227235794067,-0.8577397800981998,0.051123046875,-0.005201990838395431,4420,0.549196720123291
62,892.92,14529,121.57350062000002,909312,444,0.0003,1.1858112320303917,0.006588142,0.2,0.7162833213806152,-0.8415315598249435,0.041552734375,-0.0054241814708802846,4430,0.5649036765098572
62,892.77,14560,121.55997604999999,911360,445,0.0003,1.226694642752409,0.0048797033,0.2,0.7693073451519012,-0.8459845520555973,0.03515625,-0.004275205894373357,4440,0.6420925259590149
62,892.9,14591,121.63266233999998,913408,446,0.0003,1.2972240284085275,0.0059917183,0.2,0.6395607590675354,-0.868562126159668,0.040283203125,-0.005170947406440973,4450,0.6992204189300537
62,892.95,14626,121.71085275,915456,447,0.0003,1.037762126326561,0.00692245,0.2,0.7230817973613739,-0.8429998435080052,0.05595703125,-0.0037552510912064463,4460,0.2973060607910156
62,893.2,14659,121.62294948999997,917504,448,0.0003,1.1255039915442466,0.0062737493,0.2,0.7015210688114166,-0.8400552712380887,0.0490234375,-0.005629181591211818,4470,0.4082096517086029
62,893.12,14690,121.65213277,919552,449,0.0003,1.1814048431813717,0.00704279,0.2,0.7509445548057556,-0.8587801948189735,0.0638671875,-0.0066090556443668905,4480,0.5148255228996277
62,893.19,14721,121.79085545,921600,450,0.0003,1.2158107474446296,0.008851744,0.2,0.750173345208168,-0.8471050143241883,0.066650390625,-0.007414544076891616,4490,0.5667670965194702
62,893.36,14755,121.88807367999999,923648,451,0.0003,1.1820229195058345,0.0077848565,0.2,0.6599791944026947,-0.849840297549963,0.053271484375,-0.00539888137136586,4500,0.5789787769317627
62,893.34,14786,121.92845095999999,925696,452,0.0003,1.2338150329887867,0.0070845806,0.2,0.7943332940340042,-0.8598350651562214,0.0580078125,-0.00531813288689591,4510,0.6245698928833008
62,893.41,14817,121.99888468,927744,453,0.0003,1.1178901731967925,0.010189503,0.2,0.7480873167514801,-0.8334254652261734,0.0703125,-0.007968391757458448,4520,0.43592679500579834
62,893.77,14847,122.02224858999998,929792,454,0.0003,1.3953443974256516,0.005712959,0.2,0.7283707857131958,-0.8130479380488396,0.038671875,-0.00418568414170295,4530,0.5353928804397583
62,893.96,14878,122.19246133,931840,455,0.0003,0.9115807488560677,0.00697781,0.2,0.7086354494094849,-0.828482386469841,0.070166015625,-0.006428390491055325,4540,0.3523527681827545
62,894.1,14910,122.27988953,933888,456,0.0003,1.1546824604272843,0.006897344,0.2,0.7914403080940247,-0.8225411474704742,0.06416015625,-0.00606706781545654,4550,0.5471622347831726
62,894.01,14941,122.29455198,935936,457,0.0003,1.140642800182104,0.0073876693,0.2,0.7649716436862946,-0.8445735268294812,0.069287109375,-0.007361860596574843,4560,0.49459946155548096
62,894.03,14974,122.17454948000001,937984,458,0.0003,1.0251282423734664,0.007525271,0.2,0.7346218228340149,-0.811074735969305,0.066650390625,-0.005265883129322901,4570,0.3551120460033417
62,894.04,15005,122.29007558,940032,459,0.0003,1.2281666807830334,0.008067104,0.2,0.7195817530155182,-0.8468717984855175,0.06513671875,-0.005400700168684125,4580,0.44083917140960693
62,894.06,15039,122.27318631000001,942080,460,0.0003,1.0943713083863258,0.0069917226,0.2,0.7408237159252167,-0.8516984835267067,0.066064453125,-0.006419647543225437,4590,0.42058882117271423
62,893.82,15074,122.28942762000003,944128,461,0.0003,1.0601043701171875,0.007619468,0.2,0.7350801527500153,-0.836444827914238,0.07939453125,-0.006310804991517216,4600,0.40676140785217285
62,893.97,15108,122.30537187999998,946176,462,0.0003,1.1077634550631046,0.0064245015,0.2,0.7150465548038483,-0.8569962590932846,0.0458984375,-0.005565143344574608,4610,0.49127236008644104
62,894.13,15143,122.36782267999999,948224,463,0.0003,1.0547182634472847,0.0055017057,0.2,0.797284796833992,-0.8306982398033143,0.0529296875,-0.004336055368185043,4620,0.4361321032047272
62,894.26,15176,122.44070430000002,950272,464,0.0003,0.9015951178967953,0.009517286,0.2,0.7304591834545135,-0.8074060060083866,0.09423828125,-0.011318077734904364,4630,0.33690696954727173
62,893.8,15209,122.21911057999999,952320,465,0.0003,0.8729741185903549,0.005482523,0.2,0.8064823299646378,-0.8337914787232876,0.046044921875,-0.00454245891305618,4640,0.30974408984184265
62,893.79,15244,122.21895960000002,954368,466,0.0003,1.0982955664396286,0.009302804,0.2,0.7825198024511337,-0.8090723603963852,0.05615234375,-0.007665729767177254,4650,0.45251893997192383
62,893.73,15275,122.21781741000001,956416,467,0.0003,1.0909691862761974,0.0068112877,0.2,0.7509737014770508,-0.8308483406901359,0.06376953125,-0.005859324158518575,4660,0.5358313918113708
62,893.68,15307,122.11994448000002,958464,468,0.0003,1.0357934832572937,0.005476864,0.2,0.7491155862808228,-0.8143014550209046,0.043505859375,-0.004209089250070974,4670,0.3680473268032074
62,893.54,15338,121.99227486999999,960512,469,0.0003,1.2677804492413998,0.0060381484,0.2,0.7924928069114685,-0.8094363123178482,0.06298828125,-0.0061232701991684735,4680,0.5482668876647949
62,893.58,15370,121.95177622000001,962560,470,0.0003,1.1114591926336288,0.006357412,0.2,0.7216519713401794,-0.8023765474557877,0.054443359375,-0.005676055356161669,4690,0.45711201429367065
62,893.91,15401,122.02348697000001,964608,471,0.0003,1.0399966657161712,0.0105445655,0.2,0.7131308913230896,-0.8013927713036537,0.06533203125,-0.007514467695727944,4700,0.4359011650085449
62,894.04,15434,122.13357706999999,966656,472,0.0003,0.9411566749215126,0.006559011,0.2,0.7854308187961578,-0.7879318498075009,0.05908203125,-0.0045831369119696316,4710,0.3090154528617859
62,894.06,15466,122.24363595000001,968704,473,0.0003,1.1937736816704274,0.0038179657,0.2,0.7544435113668442,-0.8041028119623661,0.03203125,-0.0027247675927355884,4720,0.49282974004745483
62,894.42,15498,122.38340839,970752,474,0.0003,1.268820732831955,0.0054778503,0.2,0.736164778470993,-0.7757874593138695,0.03857421875,-0.0061289204400964085,4730,0.5322169661521912
62,894.41,15530,122.41395686000001,972800,475,0.0003,0.9112405471503735,0.008019006,0.2,0.7875820845365524,-0.7759912788867951,0.0578125,-0.004939950071275234,4740,0.33777111768722534
62,894.61,15562,122.46933994999999,974848,476,0.0003,0.88908611536026,0.0065477146,0.2,0.821782723069191,-0.7939871661365032,0.052978515625,-0.00712402987992391,4750,0.34613490104675293
62,894.55,15593,122.42887991000002,976896,477,0.0003,1.0533282808959483,0.005680516,0.2,0.7440296709537506,-0.7995667874813079,0.049755859375,-0.004715642577502876,4760,0.43057286739349365
62,894.78,15624,122.49497124,978944,478,0.0003,0.9858938962221145,0.008957118,0.2,0.7750702351331711,-0.7992389656603336,0.070361328125,-0.007472712945309467,4770,0.4407252371311188
62,895.02,15655,122.50592986,980992,479,0.0003,0.9355610571801662,0.00849541,0.2,0.7222829163074493,-0.7823004588484764,0.053955078125,-0.005769771011546254,4780,0.428327351808548
62,895.29,15688,122.52481377,983040,480,0.0003,1.033426621556282,0.008351833,0.2,0.7250783741474152,-0.8094951070845127,0.058056640625,-0.007021811953745782,4790,0.37553727626800537
62,895.26,15723,122.54690763,985088,481,0.0003,1.1250308185815812,0.005791454,0.2,0.736628383398056,-0.7735242031514644,0.047705078125,-0.0058691675018053505,4800,0.46787554025650024
62,895.0,15758,122.51827886999999,987136,482,0.0003,0.9101878479123116,0.0075298194,0.2,0.7816995829343796,-0.7834013596177101,0.052099609375,-0.00676709896652028,4810,0.4136560559272766
62,894.87,15791,122.42469249999998,989184,483,0.0003,1.0884529531002045,0.006876363,0.2,0.7530297636985779,-0.7825781010091305,0.05400390625,-0.005561476445291191,4820,0.3799888491630554
62,894.99,15822,122.51354324999998,991232,484,0.0003,1.137965638935566,0.004589999,0.2,0.7290025651454926,-0.7580336935818195,0.040625,-0.0033508140710182487,4830,0.36864742636680603
62,895.22,15854,122.59462552,993280,485,0.0003,1.1234472446143626,0.004670526,0.2,0.7685792297124863,-0.7399724632501602,0.03779296875,-0.004036136553622782,4840,0.4010027050971985
62,895.28,15886,122.58912472999998,995328,486,0.0003,1.0085103876888752,0.007626856,0.2,0.7803951352834702,-0.7469308391213417,0.059326171875,-0.008700405654963106,4850,0.33953577280044556
62,895.23,15917,122.54554808999997,997376,487,0.0003,1.2315797097980976,0.0055863145,0.2,0.7913551181554794,-0.7423762023448944,0.042333984375,-0.00444905502954498,4860,0.41909298300743103
62,895.26,15948,122.60500661999998,999424,488,0.0003,1.2346912555396556,0.0046652337,0.2,0.7594676911830902,-0.7481535382568836,0.03427734375,-0.004160470579518005,4870,0.5194298028945923
62,895.45,15979,122.73766343,1001472,489,0.0003,1.0836230129003526,0.005431392,0.2,0.6866742372512817,-0.7703881278634072,0.043359375,-0.007312081626150757,4880,0.4136868715286255
